OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
101;;;Rovaniemi;2917;19610101;1961;1;1;3485000;7375000;-6.5;-4.8;-7.8;2.0;10;-999.00;0.00;2.0
101;;;Rovaniemi;2917;19610102;1961;1;2;3485000;7375000;-5.7;-4.9;-7.2;3.0;2;3.67;0.00;5.0
101;;;Rovaniemi;2917;19610103;1961;1;3;3485000;7375000;-4.1;-3.0;-6.0;1.0;15;4.10;0.00;6.0
101;;;Rovaniemi;2917;19610104;1961;1;4;3485000;7375000;-4.0;-2.0;-5.5;0.0;16;4.33;0.00;6.0
101;;;Rovaniemi;2917;19610105;1961;1;5;3485000;7375000;-4.1;-3.0;-5.3;4.0;17;4.32;0.00;10.0
101;;;Rovaniemi;2917;19610106;1961;1;6;3485000;7375000;-7.3;0.0;-9.9;0.0;15;3.74;0.00;10.0
101;;;Rovaniemi;2917;19610107;1961;1;7;3485000;7375000;-12.1;-9.8;-17.0;0.0;24;2.06;0.00;10.0
101;;;Rovaniemi;2917;19610108;1961;1;8;3485000;7375000;-9.2;-7.2;-14.9;0.0;20;2.80;0.00;10.0
101;;;Rovaniemi;2917;19610109;1961;1;9;3485000;7375000;-8.2;-6.1;-10.4;0.0;26;2.93;0.00;10.0
101;;;Rovaniemi;2917;19610110;1961;1;10;3485000;7375000;-9.3;-8.0;-12.9;0.0;50;2.77;0.00;10.0
101;;;Rovaniemi;2917;19610111;1961;1;11;3485000;7375000;-8.4;-6.5;-10.4;4.0;62;3.17;0.00;14.0
101;;;Rovaniemi;2917;19610112;1961;1;12;3485000;7375000;-10.7;-6.4;-12.6;0.0;61;2.38;0.00;14.0
101;;;Rovaniemi;2917;19610113;1961;1;13;3485000;7375000;-10.5;-9.9;-12.8;1.0;81;2.48;0.00;15.0
101;;;Rovaniemi;2917;19610114;1961;1;14;3485000;7375000;-9.6;-7.7;-11.5;1.0;95;2.55;0.00;16.0
101;;;Rovaniemi;2917;19610115;1961;1;15;3485000;7375000;-13.5;-8.6;-13.1;0.0;130;2.26;0.00;16.0
101;;;Rovaniemi;2917;19610116;1961;1;16;3485000;7375000;-20.6;-12.4;-28.9;0.0;167;1.05;0.00;16.0
101;;;Rovaniemi;2917;19610117;1961;1;17;3485000;7375000;-10.4;-4.8;-25.6;0.0;151;2.88;0.00;16.0
101;;;Rovaniemi;2917;19610118;1961;1;18;3485000;7375000;-4.0;-2.8;-4.7;0.0;162;4.51;0.00;16.0
101;;;Rovaniemi;2917;19610119;1961;1;19;3485000;7375000;-4.2;-3.1;-5.0;0.0;180;4.30;0.00;16.0
101;;;Rovaniemi;2917;19610120;1961;1;20;3485000;7375000;-5.2;-3.4;-5.4;0.0;196;3.96;0.00;16.0
101;;;Rovaniemi;2917;19610121;1961;1;21;3485000;7375000;-8.1;-5.6;-13.0;0.0;237;3.03;0.00;16.0
101;;;Rovaniemi;2917;19610122;1961;1;22;3485000;7375000;-8.9;-8.6;-10.1;0.0;247;2.71;0.00;16.0
101;;;Rovaniemi;2917;19610123;1961;1;23;3485000;7375000;-10.1;-5.3;-13.0;0.0;453;2.71;0.00;16.0
101;;;Rovaniemi;2917;19610124;1961;1;24;3485000;7375000;-14.2;-10.9;-17.9;0.0;410;1.79;0.00;16.0
101;;;Rovaniemi;2917;19610125;1961;1;25;3485000;7375000;-14.4;-9.3;-22.1;0.0;477;2.08;0.00;16.0
101;;;Rovaniemi;2917;19610126;1961;1;26;3485000;7375000;-14.6;-8.2;-17.2;0.0;534;2.43;0.00;16.0
101;;;Rovaniemi;2917;19610127;1961;1;27;3485000;7375000;-13.7;-10.1;-24.1;0.0;477;1.94;0.00;16.0
101;;;Rovaniemi;2917;19610128;1961;1;28;3485000;7375000;-7.0;-6.1;-12.2;3.0;430;3.20;0.00;19.0
101;;;Rovaniemi;2917;19610129;1961;1;29;3485000;7375000;-4.9;-1.1;-7.1;2.0;586;4.15;0.00;21.0
101;;;Rovaniemi;2917;19610130;1961;1;30;3485000;7375000;-8.8;-6.4;-10.0;2.0;509;2.84;0.00;23.0
101;;;Rovaniemi;2917;19610131;1961;1;31;3485000;7375000;-11.3;-8.8;-12.4;0.0;581;2.27;0.00;23.0
101;;;Rovaniemi;2917;19610201;1961;2;1;3485000;7375000;-14.3;-11.9;-17.6;0.0;631;1.70;0.00;23.0
101;;;Rovaniemi;2917;19610202;1961;2;2;3485000;7375000;-13.4;-12.1;-19.5;1.0;669;1.92;0.00;24.0
101;;;Rovaniemi;2917;19610203;1961;2;3;3485000;7375000;-11.6;-9.8;-13.6;0.0;788;2.27;0.00;24.0
101;;;Rovaniemi;2917;19610204;1961;2;4;3485000;7375000;-14.3;-9.8;-17.3;0.0;852;1.89;0.00;24.0
101;;;Rovaniemi;2917;19610205;1961;2;5;3485000;7375000;-18.7;-14.8;-20.6;0.0;1140;1.30;0.00;24.0
101;;;Rovaniemi;2917;19610206;1961;2;6;3485000;7375000;-20.3;-18.4;-28.4;2.0;1185;0.75;0.00;26.0
101;;;Rovaniemi;2917;19610207;1961;2;7;3485000;7375000;-7.8;-1.8;-24.4;5.0;663;3.48;0.00;31.0
101;;;Rovaniemi;2917;19610208;1961;2;8;3485000;7375000;-3.4;-0.8;-5.5;5.0;835;4.56;0.00;36.0
101;;;Rovaniemi;2917;19610209;1961;2;9;3485000;7375000;-7.3;-3.8;-9.2;0.0;1399;3.10;0.00;36.0
101;;;Rovaniemi;2917;19610210;1961;2;10;3485000;7375000;-8.0;-6.6;-13.8;0.0;979;2.94;0.00;36.0
101;;;Rovaniemi;2917;19610211;1961;2;11;3485000;7375000;-6.5;-6.0;-7.8;1.0;981;3.31;0.00;37.0
101;;;Rovaniemi;2917;19610212;1961;2;12;3485000;7375000;-9.3;-5.0;-10.5;0.0;1060;3.13;0.00;37.0
101;;;Rovaniemi;2917;19610213;1961;2;13;3485000;7375000;-11.0;-9.0;-21.5;0.0;1721;2.25;0.00;37.0
101;;;Rovaniemi;2917;19610214;1961;2;14;3485000;7375000;-2.6;1.3;-9.9;2.0;964;5.26;0.00;39.0
101;;;Rovaniemi;2917;19610215;1961;2;15;3485000;7375000;-4.8;0.7;-13.0;0.0;2093;3.89;0.00;39.0
101;;;Rovaniemi;2917;19610216;1961;2;16;3485000;7375000;-8.4;-3.4;-15.5;0.0;1375;3.42;0.00;39.0
101;;;Rovaniemi;2917;19610217;1961;2;17;3485000;7375000;-6.3;-3.9;-15.2;3.0;1523;3.40;0.00;42.0
101;;;Rovaniemi;2917;19610218;1961;2;18;3485000;7375000;-8.6;1.5;-14.0;0.0;1802;4.14;0.00;42.0
101;;;Rovaniemi;2917;19610219;1961;2;19;3485000;7375000;-14.7;-11.1;-24.1;0.0;2067;1.98;0.00;42.0
101;;;Rovaniemi;2917;19610220;1961;2;20;3485000;7375000;-4.8;2.4;-17.2;0.0;1313;4.63;0.00;42.0
101;;;Rovaniemi;2917;19610221;1961;2;21;3485000;7375000;-3.0;0.1;-7.6;0.0;1772;4.38;0.00;42.0
101;;;Rovaniemi;2917;19610222;1961;2;22;3485000;7375000;-0.3;3.3;-8.4;0.0;1839;5.12;0.00;42.0
101;;;Rovaniemi;2917;19610223;1961;2;23;3485000;7375000;0.7;4.3;-2.7;0.0;2467;5.71;0.00;42.0
101;;;Rovaniemi;2917;19610224;1961;2;24;3485000;7375000;-2.2;2.8;-6.6;0.0;2513;5.40;0.00;42.0
101;;;Rovaniemi;2917;19610225;1961;2;25;3485000;7375000;-3.5;-1.4;-9.3;0.0;1276;4.62;0.00;42.0
101;;;Rovaniemi;2917;19610226;1961;2;26;3485000;7375000;-0.7;0.1;-2.8;0.0;1633;5.44;0.00;42.0
101;;;Rovaniemi;2917;19610227;1961;2;27;3485000;7375000;-0.1;0.6;-1.2;1.0;1355;5.83;0.00;43.0
101;;;Rovaniemi;2917;19610228;1961;2;28;3485000;7375000;0.3;0.9;-0.2;0.0;1738;5.95;0.00;43.0
101;;;Rovaniemi;2917;19610301;1961;3;1;3485000;7375000;0.5;1.4;-0.5;0.0;1763;5.90;0.00;43.0
101;;;Rovaniemi;2917;19610302;1961;3;2;3485000;7375000;-1.2;0.7;-3.4;0.0;1893;5.15;0.00;43.0
101;;;Rovaniemi;2917;19610303;1961;3;3;3485000;7375000;-1.6;-0.5;-2.9;0.0;1771;5.02;0.00;43.0
101;;;Rovaniemi;2917;19610304;1961;3;4;3485000;7375000;0.3;1.8;-1.5;0.0;2032;5.46;0.00;43.0
101;;;Rovaniemi;2917;19610305;1961;3;5;3485000;7375000;-2.4;1.6;-8.4;1.0;4310;4.33;0.00;44.0
101;;;Rovaniemi;2917;19610306;1961;3;6;3485000;7375000;-2.1;1.5;-6.5;0.0;3817;4.00;0.00;44.0
101;;;Rovaniemi;2917;19610307;1961;3;7;3485000;7375000;-5.8;-1.3;-12.1;0.0;4203;2.89;0.00;44.0
101;;;Rovaniemi;2917;19610308;1961;3;8;3485000;7375000;-6.1;-3.6;-9.8;1.0;3577;2.89;0.00;45.0
101;;;Rovaniemi;2917;19610309;1961;3;9;3485000;7375000;-3.4;-0.4;-7.3;3.0;3681;4.65;0.00;48.0
101;;;Rovaniemi;2917;19610310;1961;3;10;3485000;7375000;-0.3;3.2;-5.5;0.0;4132;5.15;0.00;48.0
101;;;Rovaniemi;2917;19610311;1961;3;11;3485000;7375000;0.9;3.3;-0.7;3.0;2601;5.59;0.00;51.0
101;;;Rovaniemi;2917;19610312;1961;3;12;3485000;7375000;-2.7;2.0;-7.2;0.0;6491;3.59;0.00;51.0
101;;;Rovaniemi;2917;19610313;1961;3;13;3485000;7375000;-4.6;0.6;-13.6;0.0;5048;3.56;0.00;51.0
101;;;Rovaniemi;2917;19610314;1961;3;14;3485000;7375000;-8.0;-1.2;-12.9;0.0;5697;2.78;0.00;51.0
101;;;Rovaniemi;2917;19610315;1961;3;15;3485000;7375000;-6.5;-1.4;-11.9;0.0;4168;3.41;0.00;51.0
101;;;Rovaniemi;2917;19610316;1961;3;16;3485000;7375000;-6.5;-2.5;-11.8;0.0;4933;3.27;0.00;51.0
101;;;Rovaniemi;2917;19610317;1961;3;17;3485000;7375000;-8.9;-4.0;-17.0;2.0;5330;2.95;0.00;53.0
101;;;Rovaniemi;2917;19610318;1961;3;18;3485000;7375000;-8.6;-4.7;-13.4;0.0;6248;2.55;0.00;53.0
101;;;Rovaniemi;2917;19610319;1961;3;19;3485000;7375000;-10.6;-5.7;-16.0;0.0;8770;2.02;0.00;53.0
101;;;Rovaniemi;2917;19610320;1961;3;20;3485000;7375000;-10.2;-5.1;-18.4;0.0;7011;2.20;0.00;53.0
101;;;Rovaniemi;2917;19610321;1961;3;21;3485000;7375000;-9.1;-4.2;-15.1;0.0;8600;2.20;0.00;53.0
101;;;Rovaniemi;2917;19610322;1961;3;22;3485000;7375000;-8.9;-2.8;-21.4;1.0;6346;2.67;0.00;54.0
101;;;Rovaniemi;2917;19610323;1961;3;23;3485000;7375000;-3.3;0.4;-5.5;1.0;4478;3.88;0.00;55.0
101;;;Rovaniemi;2917;19610324;1961;3;24;3485000;7375000;-8.0;-2.5;-19.0;0.0;6970;2.89;0.00;55.0
101;;;Rovaniemi;2917;19610325;1961;3;25;3485000;7375000;-5.0;-0.2;-9.3;0.0;8173;3.22;0.00;55.0
101;;;Rovaniemi;2917;19610326;1961;3;26;3485000;7375000;-7.5;-3.9;-16.5;3.0;3557;3.22;0.00;58.0
101;;;Rovaniemi;2917;19610327;1961;3;27;3485000;7375000;-4.9;-3.1;-7.0;2.0;3561;3.85;0.00;60.0
101;;;Rovaniemi;2917;19610328;1961;3;28;3485000;7375000;-5.2;-1.6;-10.1;0.0;8243;3.33;0.00;60.0
101;;;Rovaniemi;2917;19610329;1961;3;29;3485000;7375000;-10.4;-0.2;-22.8;0.0;10551;2.33;0.00;60.0
101;;;Rovaniemi;2917;19610330;1961;3;30;3485000;7375000;-6.9;-1.8;-12.4;0.0;10734;2.46;0.00;60.0
101;;;Rovaniemi;2917;19610331;1961;3;31;3485000;7375000;-7.4;-3.5;-14.3;0.0;7274;2.86;0.00;60.0
101;;;Rovaniemi;2917;19610401;1961;4;1;3485000;7375000;-4.2;-1.7;-7.8;0.0;5270;3.85;0.00;60.0
101;;;Rovaniemi;2917;19610402;1961;4;2;3485000;7375000;-4.7;-0.9;-10.5;0.0;9126;3.39;0.00;60.0
101;;;Rovaniemi;2917;19610403;1961;4;3;3485000;7375000;-5.4;-0.9;-9.0;0.0;10744;2.89;0.00;60.0
101;;;Rovaniemi;2917;19610404;1961;4;4;3485000;7375000;-8.2;0.4;-19.0;0.0;11845;2.87;0.00;60.0
101;;;Rovaniemi;2917;19610405;1961;4;5;3485000;7375000;-8.6;-1.0;-14.6;0.0;9718;2.96;0.00;60.0
101;;;Rovaniemi;2917;19610406;1961;4;6;3485000;7375000;-7.5;0.2;-16.7;0.0;7782;3.29;0.00;60.0
101;;;Rovaniemi;2917;19610407;1961;4;7;3485000;7375000;-6.9;2.1;-18.3;0.0;12421;3.37;0.00;60.0
101;;;Rovaniemi;2917;19610408;1961;4;8;3485000;7375000;-5.3;0.9;-12.7;1.0;7181;3.72;0.00;61.0
101;;;Rovaniemi;2917;19610409;1961;4;9;3485000;7375000;-5.1;-0.6;-10.3;0.0;11147;3.32;0.00;61.0
101;;;Rovaniemi;2917;19610410;1961;4;10;3485000;7375000;-6.6;-2.2;-12.2;0.0;13439;2.61;0.00;61.0
101;;;Rovaniemi;2917;19610411;1961;4;11;3485000;7375000;-5.9;-2.0;-10.1;0.0;11456;2.57;0.00;61.0
101;;;Rovaniemi;2917;19610412;1961;4;12;3485000;7375000;-10.6;-0.5;-22.3;0.0;15376;2.17;0.00;61.0
101;;;Rovaniemi;2917;19610413;1961;4;13;3485000;7375000;-8.4;1.5;-23.0;0.0;15504;2.39;0.00;61.0
101;;;Rovaniemi;2917;19610414;1961;4;14;3485000;7375000;-2.2;-0.9;-4.3;3.0;4742;4.28;0.00;64.0
101;;;Rovaniemi;2917;19610415;1961;4;15;3485000;7375000;-0.3;2.0;-2.9;0.0;4901;5.53;0.00;64.0
101;;;Rovaniemi;2917;19610416;1961;4;16;3485000;7375000;0.7;2.9;-0.5;1.0;5928;5.75;0.00;65.0
101;;;Rovaniemi;2917;19610417;1961;4;17;3485000;7375000;0.6;6.6;-7.4;0.0;11388;4.77;0.00;65.0
101;;;Rovaniemi;2917;19610418;1961;4;18;3485000;7375000;2.4;5.1;0.0;0.0;10148;5.41;0.00;65.0
101;;;Rovaniemi;2917;19610419;1961;4;19;3485000;7375000;-0.7;1.8;-4.6;0.0;7977;4.37;0.00;65.0
101;;;Rovaniemi;2917;19610420;1961;4;20;3485000;7375000;-1.8;1.6;-6.0;0.0;11849;3.69;0.00;65.0
101;;;Rovaniemi;2917;19610421;1961;4;21;3485000;7375000;-2.2;1.6;-7.6;0.0;13952;3.34;0.00;65.0
101;;;Rovaniemi;2917;19610422;1961;4;22;3485000;7375000;-0.7;5.9;-12.3;0.0;16155;3.96;0.00;65.0
101;;;Rovaniemi;2917;19610423;1961;4;23;3485000;7375000;-0.5;2.7;-4.0;0.0;16371;3.82;0.00;65.0
101;;;Rovaniemi;2917;19610424;1961;4;24;3485000;7375000;-1.8;2.7;-7.9;0.0;17198;2.86;0.00;65.0
101;;;Rovaniemi;2917;19610425;1961;4;25;3485000;7375000;0.5;7.7;-10.1;0.0;18404;3.59;0.00;65.0
101;;;Rovaniemi;2917;19610426;1961;4;26;3485000;7375000;4.5;10.0;-3.0;0.0;14139;5.81;0.00;65.0
101;;;Rovaniemi;2917;19610427;1961;4;27;3485000;7375000;-0.1;6.9;-2.2;0.0;15051;4.31;0.00;65.0
101;;;Rovaniemi;2917;19610428;1961;4;28;3485000;7375000;-3.4;-0.1;-8.5;0.0;14881;3.04;0.00;65.0
101;;;Rovaniemi;2917;19610429;1961;4;29;3485000;7375000;-2.9;1.0;-9.3;0.0;9373;3.55;0.00;65.0
101;;;Rovaniemi;2917;19610430;1961;4;30;3485000;7375000;-1.1;2.7;-7.9;0.0;15748;3.74;0.00;65.0
101;;;Rovaniemi;2917;19610501;1961;5;1;3485000;7375000;-0.3;4.7;-6.6;0.0;14216;4.00;0.00;65.0
101;;;Rovaniemi;2917;19610502;1961;5;2;3485000;7375000;2.1;6.8;-2.1;0.0;15153;5.05;0.00;65.0
101;;;Rovaniemi;2917;19610503;1961;5;3;3485000;7375000;2.8;7.1;-0.7;2.0;11623;5.70;0.00;67.0
101;;;Rovaniemi;2917;19610504;1961;5;4;3485000;7375000;1.7;3.3;0.2;0.0;8680;5.61;0.00;67.0
101;;;Rovaniemi;2917;19610505;1961;5;5;3485000;7375000;1.4;3.4;0.1;1.0;9381;5.27;0.00;68.0
101;;;Rovaniemi;2917;19610506;1961;5;6;3485000;7375000;0.7;3.6;-1.4;3.0;6680;5.81;0.00;71.0
101;;;Rovaniemi;2917;19610507;1961;5;7;3485000;7375000;0.8;2.1;-0.7;3.0;6268;6.48;0.00;74.0
101;;;Rovaniemi;2917;19610508;1961;5;8;3485000;7375000;2.2;3.8;0.4;0.0;7335;6.87;0.00;74.0
101;;;Rovaniemi;2917;19610509;1961;5;9;3485000;7375000;3.6;6.4;1.4;0.0;8529;6.27;0.00;74.0
101;;;Rovaniemi;2917;19610510;1961;5;10;3485000;7375000;2.5;4.4;1.0;1.0;6334;6.01;0.00;75.0
101;;;Rovaniemi;2917;19610511;1961;5;11;3485000;7375000;2.1;3.8;0.8;1.0;8819;6.29;0.00;76.0
101;;;Rovaniemi;2917;19610512;1961;5;12;3485000;7375000;4.2;8.0;1.1;0.0;11967;6.33;0.00;76.0
101;;;Rovaniemi;2917;19610513;1961;5;13;3485000;7375000;1.6;5.2;-0.1;2.0;9825;5.78;0.00;78.0
101;;;Rovaniemi;2917;19610514;1961;5;14;3485000;7375000;3.7;7.0;0.7;0.0;8329;6.31;0.00;78.0
101;;;Rovaniemi;2917;19610515;1961;5;15;3485000;7375000;4.7;7.5;2.5;0.0;17259;5.81;0.00;78.0
101;;;Rovaniemi;2917;19610516;1961;5;16;3485000;7375000;4.5;8.5;-0.2;0.0;14454;5.22;0.00;78.0
101;;;Rovaniemi;2917;19610517;1961;5;17;3485000;7375000;5.6;10.3;-1.8;0.0;21119;5.59;0.60;78.0
101;;;Rovaniemi;2917;19610518;1961;5;18;3485000;7375000;5.2;8.3;0.8;1.0;11774;7.15;0.80;79.0
101;;;Rovaniemi;2917;19610519;1961;5;19;3485000;7375000;4.8;8.4;2.1;1.0;10611;6.29;0.80;80.0
101;;;Rovaniemi;2917;19610520;1961;5;20;3485000;7375000;5.2;9.8;0.1;1.0;13954;6.30;1.00;81.0
101;;;Rovaniemi;2917;19610521;1961;5;21;3485000;7375000;3.1;5.8;0.9;0.0;12985;5.57;1.00;81.0
101;;;Rovaniemi;2917;19610522;1961;5;22;3485000;7375000;4.0;9.0;-2.5;0.0;19004;5.06;1.00;81.0
101;;;Rovaniemi;2917;19610523;1961;5;23;3485000;7375000;7.0;12.7;1.1;0.0;19848;5.55;3.00;81.0
101;;;Rovaniemi;2917;19610524;1961;5;24;3485000;7375000;6.6;12.1;1.3;7.0;13291;7.65;4.60;88.0
101;;;Rovaniemi;2917;19610525;1961;5;25;3485000;7375000;5.8;9.9;3.1;3.0;14403;7.59;5.40;91.0
101;;;Rovaniemi;2917;19610526;1961;5;26;3485000;7375000;6.3;9.3;3.1;2.0;13959;6.66;6.70;93.0
101;;;Rovaniemi;2917;19610527;1961;5;27;3485000;7375000;6.4;10.0;3.1;7.0;21497;6.25;8.10;100.0
101;;;Rovaniemi;2917;19610528;1961;5;28;3485000;7375000;6.0;9.4;3.1;6.0;13510;8.17;9.10;106.0
101;;;Rovaniemi;2917;19610529;1961;5;29;3485000;7375000;7.9;10.6;5.7;0.0;9996;8.98;12.00;106.0
101;;;Rovaniemi;2917;19610530;1961;5;30;3485000;7375000;10.1;15.9;0.4;0.0;26163;6.66;17.10;106.0
101;;;Rovaniemi;2917;19610531;1961;5;31;3485000;7375000;13.5;20.3;2.9;0.0;27756;7.85;25.60;106.0
101;;;Rovaniemi;2917;19610601;1961;6;1;3485000;7375000;16.9;22.8;6.4;0.0;26027;7.94;37.50;106.0
101;;;Rovaniemi;2917;19610602;1961;6;2;3485000;7375000;18.6;24.2;9.5;0.0;27206;8.24;51.10;106.0
101;;;Rovaniemi;2917;19610603;1961;6;3;3485000;7375000;19.1;25.1;11.7;2.0;26819;10.42;65.20;108.0
101;;;Rovaniemi;2917;19610604;1961;6;4;3485000;7375000;19.9;25.7;12.0;0.0;25437;13.09;80.10;108.0
101;;;Rovaniemi;2917;19610605;1961;6;5;3485000;7375000;19.8;25.8;13.5;0.0;24816;13.61;94.90;108.0
101;;;Rovaniemi;2917;19610606;1961;6;6;3485000;7375000;19.4;26.3;11.4;0.0;24183;13.41;109.30;108.0
101;;;Rovaniemi;2917;19610607;1961;6;7;3485000;7375000;19.3;25.5;10.6;0.0;26325;13.30;123.60;108.0
101;;;Rovaniemi;2917;19610608;1961;6;8;3485000;7375000;20.4;25.7;13.4;0.0;27213;12.05;139.00;108.0
101;;;Rovaniemi;2917;19610609;1961;6;9;3485000;7375000;19.6;26.0;10.3;0.0;26254;12.05;153.60;108.0
101;;;Rovaniemi;2917;19610610;1961;6;10;3485000;7375000;17.6;23.5;11.3;0.0;22942;13.50;166.20;108.0
101;;;Rovaniemi;2917;19610611;1961;6;11;3485000;7375000;17.0;21.9;11.0;0.0;22642;10.65;178.20;108.0
101;;;Rovaniemi;2917;19610612;1961;6;12;3485000;7375000;15.6;22.0;6.1;2.0;16441;11.44;188.80;110.0
101;;;Rovaniemi;2917;19610613;1961;6;13;3485000;7375000;15.5;20.2;9.7;10.0;21169;14.29;199.30;120.0
101;;;Rovaniemi;2917;19610614;1961;6;14;3485000;7375000;18.2;22.6;13.8;3.0;14887;16.18;212.50;123.0
101;;;Rovaniemi;2917;19610615;1961;6;15;3485000;7375000;10.9;19.3;8.9;0.0;14778;10.09;218.40;123.0
101;;;Rovaniemi;2917;19610616;1961;6;16;3485000;7375000;10.6;14.7;3.8;1.0;23777;8.34;224.00;124.0
101;;;Rovaniemi;2917;19610617;1961;6;17;3485000;7375000;10.7;16.0;6.8;2.0;13119;11.48;229.70;126.0
101;;;Rovaniemi;2917;19610618;1961;6;18;3485000;7375000;13.5;17.8;10.5;13.0;12166;13.11;238.20;139.0
101;;;Rovaniemi;2917;19610619;1961;6;19;3485000;7375000;12.2;17.3;5.8;0.0;24519;9.09;245.40;139.0
101;;;Rovaniemi;2917;19610620;1961;6;20;3485000;7375000;11.2;15.6;7.4;3.0;21174;8.85;251.60;142.0
101;;;Rovaniemi;2917;19610621;1961;6;21;3485000;7375000;10.3;14.7;4.1;1.0;20099;8.19;256.90;143.0
101;;;Rovaniemi;2917;19610622;1961;6;22;3485000;7375000;12.4;17.5;4.4;0.0;19474;8.93;264.30;143.0
101;;;Rovaniemi;2917;19610623;1961;6;23;3485000;7375000;11.9;17.5;6.4;4.0;20138;10.61;271.20;147.0
101;;;Rovaniemi;2917;19610624;1961;6;24;3485000;7375000;12.1;15.7;7.7;4.0;13942;11.83;278.30;151.0
101;;;Rovaniemi;2917;19610625;1961;6;25;3485000;7375000;12.2;17.2;9.5;4.0;14519;12.01;285.50;155.0
101;;;Rovaniemi;2917;19610626;1961;6;26;3485000;7375000;12.7;16.3;8.3;1.0;17855;11.85;293.20;156.0
101;;;Rovaniemi;2917;19610627;1961;6;27;3485000;7375000;12.4;16.1;9.4;0.0;18847;10.76;300.60;156.0
101;;;Rovaniemi;2917;19610628;1961;6;28;3485000;7375000;9.8;13.4;4.1;10.0;10649;11.79;305.40;166.0
101;;;Rovaniemi;2917;19610629;1961;6;29;3485000;7375000;11.1;16.4;8.3;2.0;16923;10.65;311.50;168.0
101;;;Rovaniemi;2917;19610630;1961;6;30;3485000;7375000;9.4;13.9;5.3;0.0;15860;8.57;315.90;168.0
101;;;Rovaniemi;2917;19610701;1961;7;1;3485000;7375000;12.0;16.4;6.8;0.0;20043;8.65;322.90;168.0
101;;;Rovaniemi;2917;19610702;1961;7;2;3485000;7375000;13.2;18.7;7.0;0.0;20011;9.93;331.10;168.0
101;;;Rovaniemi;2917;19610703;1961;7;3;3485000;7375000;13.4;17.2;9.2;1.0;19535;10.63;339.50;169.0
101;;;Rovaniemi;2917;19610704;1961;7;4;3485000;7375000;9.9;14.0;7.6;0.0;12918;10.30;344.40;169.0
101;;;Rovaniemi;2917;19610705;1961;7;5;3485000;7375000;12.8;16.6;8.9;6.0;16113;10.76;352.20;175.0
101;;;Rovaniemi;2917;19610706;1961;7;6;3485000;7375000;14.4;18.4;11.0;2.0;16739;12.29;361.60;177.0
101;;;Rovaniemi;2917;19610707;1961;7;7;3485000;7375000;14.0;18.6;8.2;1.0;14440;11.65;370.60;178.0
101;;;Rovaniemi;2917;19610708;1961;7;8;3485000;7375000;15.0;19.7;10.1;0.0;20302;11.40;380.60;178.0
101;;;Rovaniemi;2917;19610709;1961;7;9;3485000;7375000;15.7;20.8;8.6;0.0;21188;10.54;391.30;178.0
101;;;Rovaniemi;2917;19610710;1961;7;10;3485000;7375000;16.8;21.4;11.9;2.0;12332;13.17;403.10;180.0
101;;;Rovaniemi;2917;19610711;1961;7;11;3485000;7375000;14.5;19.5;11.6;7.0;14877;14.14;412.60;187.0
101;;;Rovaniemi;2917;19610712;1961;7;12;3485000;7375000;17.4;24.8;9.5;6.0;23043;14.78;425.00;193.0
101;;;Rovaniemi;2917;19610713;1961;7;13;3485000;7375000;18.8;25.0;12.5;6.0;19808;16.37;438.80;199.0
101;;;Rovaniemi;2917;19610714;1961;7;14;3485000;7375000;22.7;28.9;14.1;0.0;25738;16.19;456.50;199.0
101;;;Rovaniemi;2917;19610715;1961;7;15;3485000;7375000;23.1;28.7;14.2;0.0;24472;15.16;474.60;199.0
101;;;Rovaniemi;2917;19610716;1961;7;16;3485000;7375000;23.6;28.7;16.3;0.0;26854;14.65;493.20;199.0
101;;;Rovaniemi;2917;19610717;1961;7;17;3485000;7375000;22.1;29.1;12.0;0.0;26912;15.01;510.30;199.0
101;;;Rovaniemi;2917;19610718;1961;7;18;3485000;7375000;21.4;27.1;15.2;0.0;23274;16.32;526.70;199.0
101;;;Rovaniemi;2917;19610719;1961;7;19;3485000;7375000;19.1;23.9;13.8;0.0;23374;15.89;540.80;199.0
101;;;Rovaniemi;2917;19610720;1961;7;20;3485000;7375000;18.2;22.3;14.6;10.0;17464;17.55;554.00;209.0
101;;;Rovaniemi;2917;19610721;1961;7;21;3485000;7375000;18.5;23.2;13.9;1.0;18657;15.38;567.50;210.0
101;;;Rovaniemi;2917;19610722;1961;7;22;3485000;7375000;15.6;21.6;12.5;10.0;9636;15.91;578.10;220.0
101;;;Rovaniemi;2917;19610723;1961;7;23;3485000;7375000;17.7;22.2;12.8;0.0;18242;14.89;590.80;220.0
101;;;Rovaniemi;2917;19610724;1961;7;24;3485000;7375000;15.1;18.8;11.5;2.0;11211;15.78;600.90;222.0
101;;;Rovaniemi;2917;19610725;1961;7;25;3485000;7375000;14.4;17.1;12.4;0.0;11868;13.80;610.30;222.0
101;;;Rovaniemi;2917;19610726;1961;7;26;3485000;7375000;12.7;19.4;6.0;10.0;17621;11.89;618.00;232.0
101;;;Rovaniemi;2917;19610727;1961;7;27;3485000;7375000;12.1;15.1;8.8;8.0;10688;13.21;625.10;240.0
101;;;Rovaniemi;2917;19610728;1961;7;28;3485000;7375000;14.2;17.5;12.6;10.0;12720;14.41;634.30;250.0
